"","block","image","condition","direction","subject","response","correct","switch","switchType","rt","participant_number_fl","participant_number","child_adult_group","age_group","test_date","age_months","age_years_months","gender","list","computer_fl","comments_nw","comments_fl","exclude"
"36","test","nogo_right.jpg","nogo","right",3042331,NA,1,1,"ix",-1,3042331,3042301,"child","4-year-olds","2023-04-03",48,"4 years, 0 months","m",1,"adc3","ok","ok","no"
"37","test","nogo_right.jpg","nogo","right",3042331,NA,1,0,"xx",-1,3042331,3042301,"child","4-year-olds","2023-04-03",48,"4 years, 0 months","m",1,"adc3","ok","ok","no"
"38","test","in_right.jpg","incongruent","right",3042331,"left",0,1,"xi",2.598,3042331,3042301,"child","4-year-olds","2023-04-03",48,"4 years, 0 months","m",1,"adc3","ok","ok","no"
"39","test","in_left.jpg","incongruent","left",3042331,"right",0,0,"ii",2.88,3042331,3042301,"child","4-year-olds","2023-04-03",48,"4 years, 0 months","m",1,"adc3","ok","ok","no"
"40","test","con_right.jpg","congruent","right",3042331,"right",1,1,"ic",2.598,3042331,3042301,"child","4-year-olds","2023-04-03",48,"4 years, 0 months","m",1,"adc3","ok","ok","no"
"41","test","con_right.jpg","congruent","right",3042331,"right",1,0,"cc",4.147,3042331,3042301,"child","4-year-olds","2023-04-03",48,"4 years, 0 months","m",1,"adc3","ok","ok","no"
"42","test","nogo_right.jpg","nogo","right",3042331,NA,1,1,"cx",-1,3042331,3042301,"child","4-year-olds","2023-04-03",48,"4 years, 0 months","m",1,"adc3","ok","ok","no"
"43","test","nogo_right.jpg","nogo","right",3042331,NA,1,0,"xx",-1,3042331,3042301,"child","4-year-olds","2023-04-03",48,"4 years, 0 months","m",1,"adc3","ok","ok","no"
"44","test","con_left.jpg","congruent","left",3042331,"left",1,1,"xc",2.079,3042331,3042301,"child","4-year-olds","2023-04-03",48,"4 years, 0 months","m",1,"adc3","ok","ok","no"
"45","test","con_left.jpg","congruent","left",3042331,"left",1,0,"cc",2.783,3042331,3042301,"child","4-year-olds","2023-04-03",48,"4 years, 0 months","m",1,"adc3","ok","ok","no"
"46","test","in_right.jpg","incongruent","right",3042331,NA,0,1,"ci",-1,3042331,3042301,"child","4-year-olds","2023-04-03",48,"4 years, 0 months","m",1,"adc3","ok","ok","no"
"47","test","in_left.jpg","incongruent","left",3042331,NA,0,0,"ii",-1,3042331,3042301,"child","4-year-olds","2023-04-03",48,"4 years, 0 months","m",1,"adc3","ok","ok","no"
"48","test","con_right.jpg","congruent","right",3042331,"right",1,1,"ic",3.062,3042331,3042301,"child","4-year-olds","2023-04-03",48,"4 years, 0 months","m",1,"adc3","ok","ok","no"
"49","practice","left_fish.jpg","null","left",3042333,NA,0,NA,NA,-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"50","practice","right_fish.jpg","null","right",3042333,"right",1,NA,NA,3.398,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"51","practice","bowl.jpg","null",NA,3042333,NA,0,NA,NA,-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"52","practice","right_fish.jpg","null","right",3042333,"right",1,NA,NA,3.181,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"53","practice","bowl.jpg","null",NA,3042333,NA,0,NA,NA,-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"54","practice","left_fish.jpg","null","left",3042333,"left",1,NA,NA,3.198,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"55","practice","con_left_practice.jpg","congruent","left",3042333,NA,0,NA,NA,-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"56","practice","in_left_practice.jpg","incongruent","left",3042333,"left",1,1,"ci",3.052,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"57","practice","con_right_practice.jpg","congruent","right",3042333,"right",1,1,"ic",2.695,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"58","practice","nogo_right_practice.jpg","nogo","right",3042333,NA,1,1,"cx",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"59","practice","in_right_practice.jpg","incongruent","right",3042333,"right",1,1,"xi",3.499,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"60","practice","nogo_left_practice.jpg","nogo","left",3042333,NA,1,1,"ix",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"61","test","nogo_left.jpg","nogo","left",3042333,NA,1,NA,NA,-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"62","test","nogo_right.jpg","nogo","right",3042333,"right",0,0,"xx",2.513,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"63","test","in_left.jpg","incongruent","left",3042333,NA,0,1,"xi",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"64","test","in_right.jpg","incongruent","right",3042333,NA,0,0,"ii",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"65","test","con_left.jpg","congruent","left",3042333,"left",1,1,"ic",3.097,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"66","test","con_right.jpg","congruent","right",3042333,"right",1,0,"cc",2.714,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"67","test","in_left.jpg","incongruent","left",3042333,NA,0,1,"ci",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"68","test","in_right.jpg","incongruent","right",3042333,"right",1,0,"ii",4.481,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"69","test","con_left.jpg","congruent","left",3042333,"left",1,1,"ic",2.48,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"70","test","con_left.jpg","congruent","left",3042333,"left",1,0,"cc",2.682,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"71","test","in_right.jpg","incongruent","right",3042333,"right",1,1,"ci",3.979,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"72","test","in_left.jpg","incongruent","left",3042333,"left",1,0,"ii",2.648,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"73","test","con_left.jpg","congruent","left",3042333,"left",1,1,"ic",3.613,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"74","test","con_left.jpg","congruent","left",3042333,"right",0,0,"cc",2.313,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"75","test","in_right.jpg","incongruent","right",3042333,NA,0,1,"ci",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"76","test","in_left.jpg","incongruent","left",3042333,"right",0,0,"ii",2.73,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"77","test","nogo_right.jpg","nogo","right",3042333,NA,1,1,"ix",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"78","test","nogo_left.jpg","nogo","left",3042333,NA,1,0,"xx",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"79","test","in_right.jpg","incongruent","right",3042333,"left",0,1,"xi",3.772,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"80","test","in_left.jpg","incongruent","left",3042333,"right",0,0,"ii",3.562,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"81","test","nogo_left.jpg","nogo","left",3042333,NA,1,1,"ix",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"82","test","nogo_right.jpg","nogo","right",3042333,NA,1,0,"xx",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"83","test","con_right.jpg","congruent","right",3042333,"right",1,1,"xc",2.761,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"84","test","con_right.jpg","congruent","right",3042333,NA,0,0,"cc",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"85","test","nogo_right.jpg","nogo","right",3042333,NA,1,1,"cx",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"86","test","nogo_left.jpg","nogo","left",3042333,NA,1,0,"xx",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"87","test","con_right.jpg","congruent","right",3042333,"right",1,1,"xc",2.713,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"88","test","con_right.jpg","congruent","right",3042333,NA,0,0,"cc",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"89","test","nogo_right.jpg","nogo","right",3042333,NA,1,1,"cx",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"90","test","in_left.jpg","incongruent","left",3042333,"right",0,1,"xi",3.682,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"91","test","in_right.jpg","incongruent","right",3042333,NA,0,0,"ii",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"92","test","nogo_right.jpg","nogo","right",3042333,NA,1,1,"ix",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"93","test","nogo_left.jpg","nogo","left",3042333,NA,1,0,"xx",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"94","test","con_right.jpg","congruent","right",3042333,"right",1,1,"xc",4.016,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"95","test","con_left.jpg","congruent","left",3042333,NA,0,0,"cc",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"96","test","nogo_left.jpg","nogo","left",3042333,NA,1,1,"cx",-1,3042333,3042303,"child","4-year-olds","2023-04-03",50,"4 years, 2 months","m",4,"adc3","normally wears glasses but was ok w/o them","not very fast; ??","no"
"97","practice","left_fish.jpg","null","left",3042334,"left",1,NA,NA,1.296,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"98","practice","right_fish.jpg","null","right",3042334,"right",1,NA,NA,1.21,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"99","practice","bowl.jpg","null",NA,3042334,NA,0,NA,NA,-1,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"100","practice","right_fish.jpg","null","right",3042334,"right",1,NA,NA,1.417,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"101","practice","bowl.jpg","null",NA,3042334,NA,0,NA,NA,-1,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"102","practice","left_fish.jpg","null","left",3042334,"left",1,NA,NA,1.333,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"103","practice","con_left_practice.jpg","congruent","left",3042334,"left",1,NA,NA,2.109,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"104","practice","in_left_practice.jpg","incongruent","left",3042334,NA,0,1,"ci",-1,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"105","practice","con_right_practice.jpg","congruent","right",3042334,"right",1,1,"ic",2.232,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"106","practice","nogo_right_practice.jpg","nogo","right",3042334,NA,1,1,"cx",-1,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"107","practice","in_right_practice.jpg","incongruent","right",3042334,"right",1,1,"xi",3.078,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"108","practice","nogo_left_practice.jpg","nogo","left",3042334,NA,1,1,"ix",-1,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"109","test","in_right.jpg","incongruent","right",3042334,"right",1,NA,NA,3.811,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"110","test","in_right.jpg","incongruent","right",3042334,"right",1,0,"ii",3.629,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"111","test","con_left.jpg","congruent","left",3042334,"left",1,1,"ic",1.91,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"112","test","con_left.jpg","congruent","left",3042334,"left",1,0,"cc",1.398,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"113","test","in_left.jpg","incongruent","left",3042334,"left",1,1,"ci",2.075,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"114","test","in_left.jpg","incongruent","left",3042334,"left",1,0,"ii",2.097,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"115","test","con_left.jpg","congruent","left",3042334,"left",1,1,"ic",1.58,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"116","test","con_left.jpg","congruent","left",3042334,"left",1,0,"cc",1.601,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"117","test","in_right.jpg","incongruent","right",3042334,"right",1,1,"ci",2.463,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"118","test","in_left.jpg","incongruent","left",3042334,"left",1,0,"ii",2.132,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"119","test","nogo_left.jpg","nogo","left",3042334,NA,1,1,"ix",-1,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"120","test","nogo_right.jpg","nogo","right",3042334,"right",0,0,"xx",1.075,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"121","test","con_right.jpg","congruent","right",3042334,"right",1,1,"xc",1.327,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"122","test","con_left.jpg","congruent","left",3042334,"left",1,0,"cc",1.133,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"123","test","nogo_right.jpg","nogo","right",3042334,NA,1,1,"cx",-1,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"124","test","nogo_right.jpg","nogo","right",3042334,"right",0,0,"xx",0.947,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"125","test","in_left.jpg","incongruent","left",3042334,"left",1,1,"xi",2.313,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"126","test","in_left.jpg","incongruent","left",3042334,"left",1,0,"ii",1.614,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"127","test","con_right.jpg","congruent","right",3042334,"right",1,1,"ic",1.448,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"128","test","con_right.jpg","congruent","right",3042334,"right",1,0,"cc",1.947,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"129","test","nogo_left.jpg","nogo","left",3042334,NA,1,1,"cx",-1,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"130","test","nogo_left.jpg","nogo","left",3042334,"left",0,0,"xx",1.232,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"131","test","in_right.jpg","incongruent","right",3042334,"right",1,1,"xi",2.863,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"132","test","in_left.jpg","incongruent","left",3042334,"left",1,0,"ii",1.544,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"133","test","nogo_right.jpg","nogo","right",3042334,NA,1,1,"ix",-1,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"134","test","nogo_left.jpg","nogo","left",3042334,"left",0,0,"xx",1.147,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"135","test","in_right.jpg","incongruent","right",3042334,"right",1,1,"xi",3.831,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"136","test","nogo_left.jpg","nogo","left",3042334,NA,1,1,"ix",-1,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"137","test","nogo_left.jpg","nogo","left",3042334,NA,1,0,"xx",-1,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"138","test","con_right.jpg","congruent","right",3042334,"right",1,1,"xc",1.864,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"139","test","con_right.jpg","congruent","right",3042334,"right",1,0,"cc",1.248,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"140","test","nogo_right.jpg","nogo","right",3042334,NA,1,1,"cx",-1,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"141","test","nogo_right.jpg","nogo","right",3042334,NA,1,0,"xx",-1,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"142","test","con_right.jpg","congruent","right",3042334,"right",1,1,"xc",1.613,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"143","test","con_left.jpg","congruent","left",3042334,"left",1,0,"cc",1.829,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"144","test","in_right.jpg","incongruent","right",3042334,"right",1,1,"ci",1.599,3042334,4042302,"child","5-year-olds","2023-04-04",65,"5 years, 5 months","f",5,"adc3","ok","ok","no"
"145","practice","left_fish.jpg","null","left",3042336,"left",1,NA,NA,2.979,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"146","practice","right_fish.jpg","null","right",3042336,"right",1,NA,NA,1.482,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"147","practice","bowl.jpg","null",NA,3042336,NA,0,NA,NA,-1,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"148","practice","right_fish.jpg","null","right",3042336,"right",1,NA,NA,1.648,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"149","practice","bowl.jpg","null",NA,3042336,NA,0,NA,NA,-1,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"150","practice","left_fish.jpg","null","left",3042336,"left",1,NA,NA,1.214,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"151","practice","con_left_practice.jpg","congruent","left",3042336,"left",1,NA,NA,2.485,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"152","practice","in_left_practice.jpg","incongruent","left",3042336,NA,0,1,"ci",-1,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"153","practice","con_right_practice.jpg","congruent","right",3042336,"right",1,1,"ic",1.598,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"154","practice","nogo_right_practice.jpg","nogo","right",3042336,"right",0,1,"cx",2.816,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"155","practice","in_right_practice.jpg","incongruent","right",3042336,"right",1,1,"xi",1.38,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"156","practice","nogo_left_practice.jpg","nogo","left",3042336,"left",0,1,"ix",1.299,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"157","test","con_right.jpg","congruent","right",3042336,"right",1,NA,NA,2.028,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"158","test","con_left.jpg","congruent","left",3042336,"left",1,0,"cc",2.947,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"159","test","nogo_left.jpg","nogo","left",3042336,"left",0,1,"cx",2.482,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"160","test","nogo_right.jpg","nogo","right",3042336,"right",0,0,"xx",1.514,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"161","test","con_left.jpg","congruent","left",3042336,NA,0,1,"xc",-1,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"162","test","con_right.jpg","congruent","right",3042336,"right",1,0,"cc",2.198,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"163","test","nogo_left.jpg","nogo","left",3042336,NA,1,1,"cx",-1,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"164","test","nogo_left.jpg","nogo","left",3042336,NA,1,0,"xx",-1,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"165","test","in_left.jpg","incongruent","left",3042336,"left",1,1,"xi",2.902,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"166","test","in_left.jpg","incongruent","left",3042336,"left",1,0,"ii",2.646,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"167","test","con_right.jpg","congruent","right",3042336,"right",1,1,"ic",1.532,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"168","test","con_right.jpg","congruent","right",3042336,"right",1,0,"cc",1.414,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
"169","test","in_right.jpg","incongruent","right",3042336,"right",1,1,"ci",1.248,3042336,3042304,"child","6-year-olds","2023-04-03",75,"6 years, 3 months","f",4,"adc3","talked a lot; said she didn't know; moved a lot","ok","no"
